context_id,length,total_samples,eligible_sequences,terminated_before_length,canonical_sequences,noncanonical_sequences,canonical_percentage,canonical_ci95_low,canonical_ci95_high
document-043,128,16,16,0,16,0,100.0,80.63923194655636,100.0
document-043,256,16,14,2,14,0,100.0,78.46891972623644,100.0
document-043,512,16,12,4,11,1,91.66666666666667,64.6120088858883,98.51349055950828
document-043,1024,16,11,5,9,2,81.81818181818181,52.3019438039156,94.86323102539149
document-043,2048,16,7,9,6,1,85.71428571428571,48.68721707256811,97.43203756552565
document-044,32,16,16,0,0,16,0.0,0.0,19.36076805344365
document-044,64,16,16,0,0,16,0.0,0.0,19.36076805344365
document-044,128,16,16,0,0,16,0.0,0.0,19.36076805344365
document-044,256,16,16,0,0,16,0.0,0.0,19.36076805344365
document-044,512,16,15,1,0,15,0.0,0.0,20.388330103584863
document-044,1024,16,13,3,0,13,0.0,0.0,22.80953723541984
document-044,2048,16,9,7,0,9,0.0,0.0,29.914504841954408
document-045,32,16,16,0,16,0,100.0,80.63923194655636,100.0
document-045,64,16,16,0,16,0,100.0,80.63923194655636,100.0
document-045,128,16,16,0,15,1,93.75,71.67126242970106,98.88806552353576
document-045,256,16,16,0,15,1,93.75,71.67126242970106,98.88806552353576
document-045,512,16,16,0,15,1,93.75,71.67126242970106,98.88806552353576
document-045,1024,16,15,1,11,4,73.33333333333333,48.04956594401943,89.10254667430762
document-045,2048,16,14,2,6,8,42.857142857142854,21.380798904474123,67.40935542034926
document-046,32,16,16,0,16,0,100.0,80.63923194655636,100.0
document-046,64,16,16,0,16,0,100.0,80.63923194655636,100.0
document-046,128,16,16,0,16,0,100.0,80.63923194655636,100.0
document-046,256,16,16,0,16,0,100.0,80.63923194655636,100.0
document-046,512,16,16,0,15,1,93.75,71.67126242970106,98.88806552353576
document-046,1024,16,15,1,13,2,86.66666666666667,62.11801716767764,96.26387408969346
document-046,2048,16,14,2,7,7,50.0,26.799202452413635,73.20079754758638
document-047,32,16,16,0,16,0,100.0,80.63923194655636,100.0
document-047,64,16,16,0,16,0,100.0,80.63923194655636,100.0
document-047,128,16,16,0,16,0,100.0,80.63923194655636,100.0
document-047,256,16,16,0,16,0,100.0,80.63923194655636,100.0
document-047,512,16,16,0,16,0,100.0,80.63923194655636,100.0
document-047,1024,16,12,4,11,1,91.66666666666667,64.6120088858883,98.51349055950828
document-047,2048,16,7,9,5,2,71.42857142857143,35.89344518326193,91.77810759959432
document-048,32,16,16,0,16,0,100.0,80.63923194655636,100.0
document-048,64,16,16,0,15,1,93.75,71.67126242970106,98.88806552353576
document-048,128,16,16,0,15,1,93.75,71.67126242970106,98.88806552353576
document-048,256,16,16,0,15,1,93.75,71.67126242970106,98.88806552353576
document-048,512,16,15,1,13,2,86.66666666666667,62.11801716767764,96.26387408969346
document-048,1024,16,14,2,12,2,85.71428571428571,60.058620503029644,95.9906078728535
document-048,2048,16,12,4,9,3,75.0,46.769466506643425,91.10583316059453
document-049,32,16,16,0,16,0,100.0,80.63923194655636,100.0
document-049,64,16,16,0,16,0,100.0,80.63923194655636,100.0
document-049,128,16,16,0,16,0,100.0,80.63923194655636,100.0
document-049,256,16,15,1,15,0,100.0,79.61166989641515,100.0
document-049,512,16,14,2,13,1,92.85714285714286,68.5312955758489,98.72777847521093
document-049,1024,16,14,2,13,1,92.85714285714286,68.5312955758489,98.72777847521093
document-049,2048,16,13,3,10,3,76.92307692307692,49.7436240532725,91.82047128150143
document-050,32,16,16,0,16,0,100.0,80.63923194655636,100.0
document-050,64,16,16,0,16,0,100.0,80.63923194655636,100.0
document-050,128,16,16,0,16,0,100.0,80.63923194655636,100.0
document-050,256,16,16,0,16,0,100.0,80.63923194655636,100.0
document-050,512,16,15,1,14,1,93.33333333333333,70.18347012621999,98.81331045067316
document-050,1024,16,13,3,10,3,76.92307692307692,49.7436240532725,91.82047128150143
document-050,2048,16,8,8,2,6,25.0,7.1479212752109,59.07245696898311
document-051,32,16,16,0,16,0,100.0,80.63923194655636,100.0
document-051,64,16,16,0,16,0,100.0,80.63923194655636,100.0
document-051,128,16,16,0,15,1,93.75,71.67126242970106,98.88806552353576
document-051,256,16,16,0,13,3,81.25,56.991119038025865,93.40840092857187
document-051,512,16,16,0,13,3,81.25,56.991119038025865,93.40840092857187
document-051,1024,16,15,1,12,3,80.0,54.81455128483065,92.95245065301843
document-051,2048,16,15,1,8,7,53.333333333333336,30.116980025498396,75.19046463426261
document-052,32,16,16,0,16,0,100.0,80.63923194655636,100.0
document-052,64,16,16,0,16,0,100.0,80.63923194655636,100.0
document-052,128,16,16,0,16,0,100.0,80.63923194655636,100.0
document-052,256,16,16,0,16,0,100.0,80.63923194655636,100.0
document-052,512,16,15,1,15,0,100.0,79.61166989641515,100.0
document-052,1024,16,14,2,11,3,78.57142857142857,52.410769413399706,92.42861328730683
document-052,2048,16,10,6,7,3,70.0,39.677814746114535,89.2208732593699
document-053,32,16,16,0,9,7,56.25,33.1785563988119,76.90134759450766
document-053,64,16,16,0,9,7,56.25,33.1785563988119,76.90134759450766
document-053,128,16,16,0,9,7,56.25,33.1785563988119,76.90134759450766
document-053,256,16,16,0,9,7,56.25,33.1785563988119,76.90134759450766
document-053,512,16,14,2,7,7,50.0,26.799202452413635,73.20079754758638
document-053,1024,16,10,6,5,5,50.0,23.6593090512564,76.3406909487436
document-053,2048,16,6,10,2,4,33.333333333333336,9.677141110578042,70.0006684861608
